Fecha,Fecha del pronostico,BMV: AC *,BMV: ALFA A,BMV: ALSEA *,BMV: AMX L,BMV: ASUR B,BMV: BIMBO A,BMV: CEMEX CPO,BMV: CHDRAUI B,BMV: FEMSA UBD,BMV: GAP B,BMV: GMEXICO B,BMV: GRUMA B,BMV: ICH B,BMV: KIMBER A,BMV: LAB B,BMV: LIVEPOL C-1,BMV: MEXCHEM *,BMV: OHLMEX *,BMV: PE&OLES *,BMV: ACCELSA B,BMV:ACTINVR B,BMV:AEROMEX *,BMV:CIDMEGA *,BMV:CIE B,BMV:ARA *,BMV:AUTLAN B,BMV:AXTEL CPO,BMV:AZTECA CPO,BMV: Bachoco B,BMV:BOLSA A,BMV:CERAMIC B,BMV:CMOCTEZ *,BMV:CMR B,BMV:CULTIBA B,BMV:CYDSASA A,BMV:DINE B,BMV:ELEKTRA *,BMV:FINAMEX O,BMV:FINDEP *,BMV:FRAGUA B,BMV:GBM O,BMV:GCARSO A1,BMV:GCC *,BMV:GENTERA *,BMV:GFAMSA A,BMV:GFINBUR O,BMV:GFINTER O,BMV:GFNORTE O,BMV:GFREGIO O,BMV:GIGANTE *,BMV:GISSA A,BMV:GMD *,BMV:HERDEZ *,BMV:IDEAL B-1,BMV:INVEX A,BMV:KUO B,BMV:LAMOSA *,BMV:MASECA B,BMV:MEDICA B,BMV:MEGA CPO,BMV:MFRISCO A-1,BMV:OMA B,BMV:PAPPEL *,BMV:PASA B,BMV:PINFRA *,BMV:POCHTEC B,BMV:PROCORP B,BMV:RASSINI A,BMV:RCENTRO A,BMV:SANMEX B,BMV:SARE B,BMV:SIMEC B,BMV:SORIANA B,BMV:SPORT S,BMV:TLEVISA CPO,BMV:VALUEGF O,BMV:VASCONI *,BMV:VITRO A,BMV:WALMEX *,BMV:AUTLAN B2,MXN
5/24/2013,5/16/2014,83.1,36.7,43.93,13.22,164.27,36.44,14.45508,42.99,127.07,80.18,42.35,124.2,71.32,35.65,33.21,142.91,50.21463,34.87,318.98,9.4,14.5,22.19,29,9.1,5.81,14.35644,4.54,7.6,50.47,26.58,29.95,41,5.67,22.19,25.74,6,358.61,41.06,5.46,235,10.2,68.65,39,22.7,17.99,35.4,78.86,91.19,74.99,34.9,27,8.79,39,30.57,45,26.26,26.20593,20.81,44.5,53.99,24.88,50.37,27.07,18,179.85,15.97,9,10.4,16.51,34.89,0.362,54.01,38.46,20.64,86.6,82,17.6,34.59,32.98,14.31683,1
5/31/2013,5/23/2014,83.68,36.99,44.66,12.81,168.01,37.27,14.65955,42.76,124.64,80.23,43.99,130.1,70.52,35.82,33.83,144.65,52.20488,35.94,320.09,9.4,14.44,22.08,29,9,5.88,14.31683,4.55,7.64,50.24,26.2,29.95,43,5.95,23.37,26,6,346.88,41.06,6.1,235,10.4,67.84,39,22.24,17.46,34.87,79.93,93.75,74.8,34.9,27,8.7,39.96,30.94,45,26.65,26.20593,20.86,44.55,53.76,25,49.64,27.42,18,175.28,15.77,9,11.5,16.51,35.63,0.361,55.56,39.24,20.8,85.62,82,17.6,34.59,33,14.46535,1
6/7/2013,5/30/2014,83.71,35.98,43.83,12.43,165.71,37.2,14.72178,43.8,122.04,79.05,42.34,135.32,73.05,34.37,32.81,145.31,49.8439,35.69,311.08,9.4,14.53,22.81,29,8.8,5.88,14.46535,4.45,7.44,55.81,26.76,30.1,42.01,5.62,24.63,27,6,339.82,41.06,6.15,234.99,10.5,66.73,38.49,22.78,17.28,35.23,86.7,92.98,74.92,34,28.46,8.93,39.9,31.22,45,27.03,26.20593,21,44.23,52.58,24.74,48.26,27.61,18.01,179.79,15.5,9,11.9,16.51,34.19,0.409,56.9,40.81,20.4,86.85,82,17.6,34.5,32.75,14.73267,1
6/14/2013,6/6/2014,87,37.99,45.45,13.16,169.79,37.47,15.00626,46.03,126.22,85.73,43.36,143.79,73.29,36.49,34.49,147.64,52.43902,36.34,317.39,9.4,14.39,22.44,29,8.8,6.3,14.73267,5.03,7.48,56.53,27.45,30.1,42.82,5.38,23.2,26.7,6,343.55,41.06,6.18,229.31,10.9,67.93,39,24.5,17.46,35.97,86.78,93.65,75.7,34.9,29.24,8.93,39.4,33.37,45,27.84,26.20593,21.5,46.5,54.17,24.62,51.88,27.41,18,177.15,15.3,9,12.46,16.51,34.38,0.438,57.97,41.44,20.77,89.09,82.01,17.6,34.49,35.3,14.81188,1
6/21/2013,6/13/2014,88.5,36.98,47.55,12.99,169.53,38.51,15.19295,45.11,124.05,84.58,41.55,147.39,73.71,36.33,34.47,151.61,51.49268,37.65,316.16,9.4,14.45,22.48,29,9,6.07,14.81188,5.06,7.44,57.19,27.59,30.1,43.48,5.32,22.73,27.4,6.5,349.22,41.06,6,242,10.75,66.59,38.75,24.41,17.56,36.65,89.19,94.03,75.45,35.5,28.5,8.84,38.91,33.59,45,28,26.49711,21.35,44.9,55.67,25.25,52.56,26.73,18.3,173.28,15.9,9,13.5,16.51,33.78,0.679,59.97,41.42,20.69,89.46,82.01,17.6,34.99,34.96,14.50495,1
6/28/2013,6/20/2014,86.79,37.71,47.27,12.73,171,39.7,15.4152,46.79,123.21,88.87,43.1,149.48,73.93,36.68,35.79,156.68,53.46341,38.73,326.85,9.4,14.5,21.92,29,9,5.98,14.50495,5,7.24,57.27,27.63,30.1,43,5.32,23.74,32.74,6.5,349.02,41.06,6,243,10.95,69.67,38,25.02,17.22,40.03,92.94,96.11,74.61,35.5,29.2,8.5,38.79,35,45,28.14,26.85623,21.2,45.5,56.26,25.57,52.42,26.83,18.25,179.65,15.99,9,13.12,16.51,34.09,0.575,59.54,41.79,21.13,88.59,82.01,17.6,35,34.96,14.85149,1
7/5/2013,6/27/2014,86.35,35.54,47.21,13.29,166.37,38.08,15.21073,43.69,122.76,85.31,42.01,151.7,73.98,36.08,35.26,152.99,52.32195,38.65,322.96,9.4,14.5,22.4,28.8,9,6,14.85149,4.82,7.28,57.59,27.27,30.1,43.01,5.25,23.39,32.98,6.5,340.11,41.06,6,243,11,68.25,37.84,24.7,16.72,38.47,94.04,92.09,77.33,35.5,31.15,8.51,39.27,35.89,45,29.19,26.85623,20.99,45.5,54.94,25.94,51.12,26.7,18.25,173.29,15.53,9,13.15,16.51,34.36,0.678,60.95,42.32,22,89.54,82.01,17.6,35,34.34,14.80198,1
7/12/2013,7/4/2014,89.6,37.02,47.35,13.43,167.36,39.48,15.71745,44.16,124.84,88.31,44.94,156.48,75.63,36.35,36.03,154.87,52.7122,40.17,333.31,9.4,14.4,22.08,29,9,6.05,14.80198,5.12,7.42,57.88,28.2,30.1,44,5.25,23.29,33,6.5,343.94,41.06,5.81,244.99,11,69.23,37.85,27.41,16.68,38.52,93.8,94.2,78.01,35.5,32.75,8.5,39.66,36.94,45,29.2,27.17652,21.2,46.35,55.09,26.23,52.47,26.33,18.25,178.36,15.89,9,12.99,17,35.48,0.677,63.74,42.4,22.48,91.94,82.01,17.4,35,34.66,15.75248,1
7/19/2013,7/11/2014,88.05,36.44,47.27,14.92,163.02,40.52,15.25518,44.07,121.11,86.76,44.8,151.42,73.65,34.86,36.13,148.9,51.90244,41,343.3,9.4,14.44,22.18,29,9,6.08,15.75248,4.8,7.12,58.37,27.6,31,45.9,5.25,22.48,32.9,6.8,338,40,5.85,244.99,11,73.5,37.85,26.81,16.64,38.32,91.43,90.63,77.99,35.5,32.79,8.8,38.82,36.32,45,28.95,27.17652,21,46.5,54.34,26.09,52.5,26.27,18.25,179.72,15.7,9,12.98,17,34.53,0.681,63.41,42.09,22.17,90.15,82,17.4,36.48,33.32,16.30693,1
7/26/2013,7/18/2014,92.91,36.76,46.85,15.47,166.33,41.45,15.26407,44.79,126.73,91.9,45.13,151.41,74.42,33.66,36.12,147.59,53.10244,40.87,346.82,9.4,14.9,22,29,9,6.18,16.30693,4.76,7.23,58.54,27.65,31,44,5.15,22.75,32.46,6.8,335.9,41.06,6.49,252.54,11.17,73.21,37.85,27.49,16.08,38.31,91.59,92.46,76.64,35.5,32.96,8.8,38.58,36.49,45,29.5,27.17652,21,46.02,56.37,26.21,52,26.53,18.4,179.11,15.73,9,13,17,33.96,0.683,63.26,42.54,22.78,92.63,82,17.4,37.64,33.89,16.13861,1
8/2/2013,7/25/2014,93.24,37.75,46.41,15.53,165.27,42.23,14.96181,43.05,125.26,90.87,47.26,144.55,74.89,34.39,35.84,147.99,52.43902,40.64,346.83,9.4,15.1,22,29,9,6.27,16.13861,4.58,7.51,59.73,27.98,31,45,5.14,23.35,32.4,6.8,336.73,41.06,7,250.5,10.91,74.85,37.8,28.51,16.16,39.06,95,90.08,79.9,35.5,32.9,9,38.65,36.73,45,29.76,27.17652,20.92,46.5,59.69,27.66,54.37,25.26,18.4,183.8,16.2,9,16.4,17,35.68,0.52,63.32,42.67,22.89,90.62,83,17.4,36.11,34.87,15.66337,1
8/9/2013,8/1/2014,94.25,36.68,44.82,15.44,163.46,40.62,14.63288,43.56,123.84,88.97,47.36,148.17,73.64,33.9,35.14,149.86,50.70244,39.41,336.17,9.4,14.47,22.11,29,9,6.13,15.66337,4.61,7.37,59.95,27.35,31,45.95,5.3,23.31,31.97,6.8,342.77,41.06,7.36,250,11.2,74.66,37.84,26.02,16.18,41.1,95.75,89.9,74.56,35.5,33.15,8.79,37.43,37.18,45,29.94,26.95814,20.89,50.01,59.7,25.83,53.08,26.14,18.4,174.85,15.78,9,17,17,35.98,0.55,64.3,43.5,22.49,94.08,83,17.4,35.29,33.56,15.72277,1
8/16/2013,8/8/2014,93.58,36.34,44.16,15.23,165.35,41.7,14.94403,45.05,123.08,89.08,47.49,144.94,73.23,34.07,35.08,145.23,54.62439,40.11,364.17,9.4,15.19,22.01,29.3,9,6.29,15.72277,4.45,7.52,59.28,27.39,31,44.04,5.3,22.89,31.75,6.8,353.12,41.99,7.2,249,11.15,75.36,37.89,27.93,15.8,41.45,96.81,91,74.78,35.5,32.85,8.6,37.95,37.63,45,30,26.95814,20.95,50,59.89,27.01,55.31,25.36,18,177.39,15.46,9,18,17,35.75,0.519,63.62,43.46,22.68,91.6,83,17.4,35.84,34.08,15.84158,1
8/23/2013,8/15/2014,94.93,39.44,43.7,15.47,168.11,42.36,14.90847,44.9,123.77,92.05,47.22,147.6,72.27,34.55,34.7,150.48,54.10732,41.81,365.07,9.4,15.7,22.01,28.75,9,6.25,15.84158,4.41,7.5,63.17,27.32,31,43.5,5.25,22.37,31.81,6.8,355.52,41.99,7.37,249,11.2,79.5,37.89,28.09,15.6,42.06,101.56,88.87,76.73,35.5,32.89,8.6,37.13,38.58,45,29.91,26.95814,20.4,51.48,60.21,27.78,56.82,25.2,18,178.76,15.7,9,18.14,17,35.82,0.51,61.55,43.67,22.46,96.2,83,17.4,37.1,33.89,15.63366,1
8/30/2013,8/22/2014,96.87,43.14,45.36,15.71,170.58,42.91,15.07738,46.14,126.77,93.05,46.22,147.04,73.13,35.21,36.13,149.57,56.42927,40.44,350.79,9.4,16,22.21,31,9,6.52,15.63366,4.4,7.47,63.38,27.75,31,45,5.21,22.22,31.62,6.8,366.27,41.99,7.18,248.44,11.21,80.33,37.8,29.49,15.36,41.7,108,91.98,76.98,35.5,32.66,8.55,36.99,40,45,30.7,26.86011,20.95,52,63.43,27.05,56.75,25.35,18,182.02,15.39,9,18.2,17,36.06,0.511,61.63,43.22,22.34,96.89,83,17.4,37.21,34.12,15.52475,1
9/6/2013,8/29/2014,96.12,42.07,45.11,15.99,167.61,41.16,15.44187,45.43,126.93,90.77,47.5,149.17,72.25,34.89,34.88,149.1,55.01463,38.4,331.8,9.4,16.35,21.13,30.01,9,5.97,15.52475,4.09,7.02,62.53,27.98,32.5,44.95,5.22,22.48,31.3,6.8,382.68,41.99,7.48,248.4,11.87,79.9,37.8,27.92,14.82,39.73,107.53,92.05,73.82,37.9,32.5,8.52,36.62,40.54,45,30.66,26.95814,20.98,52.98,61.01,26.29,55.91,25.25,18.31,183.3,15.42,9,19.72,17,39.16,0.447,58.54,45.05,21.99,97.29,85.5,17.4,37.04,35.6,15.82178,1
9/13/2013,9/5/2014,96.21,42.44,45.3,17.17,176.58,40.06,15.53077,47.61,126.11,96.81,47.12,147.97,73.33,34.7,35.91,149.89,55.53171,39.61,338.93,9.4,16.2,20.42,31.49,9,6.2,15.82178,4.15,7.22,66.89,29.47,32.5,46.6,5.22,22.2,31.28,6.8,381.76,41.99,7.32,240.02,11.7,80.34,37.69,28.96,14.54,40.48,112.03,91.82,77.49,38.2,32.82,8.5,36.02,40.81,45,31,27.09538,21.95,54.5,62.04,26.8,57.94,25.28,18.5,186.69,14.95,9,22,17,37.91,0.36,59.48,46.28,22.07,97.04,86,17.4,35.5,35.32,15.44554,1
9/20/2013,9/12/2014,96.18,45.9,44.12,17.07,172.91,40.12,15.61966,47.2,124.94,93.23,46.96,139.88,71.56,32.66,34.95,146.2,55.25854,38.42,316.92,9.4,16.2,20.48,33,9,5.89,15.44554,4.27,7.17,66.48,29.03,32.5,47,5.22,21.66,30.6,6.8,374.15,41.99,7.23,245.94,12.3,79.41,37.34,28.6,13.66,38.76,112.61,91.41,75.57,38.2,32.59,8.69,36.39,40.78,45,30.92,26.67386,21.9,53.09,59.14,26.59,55.75,25.39,18.49,179.23,14.32,9,27.96,17,37.03,0.338,57.57,46.06,22.84,93.73,83,17.4,36.99,34.83,15.36634,1
9/27/2013,9/19/2014,92.03,46.28,43.88,17.12,174.02,39.45,15.60189,48.53,126.23,89.73,46.56,141.2,71.92,32.06,33.77,148.69,56.40976,38.07,315.16,9.4,16.2,20.78,32.9,9,5.89,15.36634,4.11,7.23,65.97,29.58,32.5,48.37,5.4,22.82,31.62,6.8,369.62,41.99,7.11,244,12.85,80.97,37.69,28.64,13.92,40,111.15,89.32,75.14,38.22,32.79,9.28,35.98,44.21,45,30.6,26.4778,21.61,54.5,63.32,24.14,57.24,25.26,18.49,179.93,13.88,9,27.06,17,37.09,0.339,58.41,48.62,23.19,93.54,88.88,17.4,37.48,34.74,15.34653,1
10/4/2013,9/26/2014,91.53,44.78,43.26,16.99,169.65,39.08,15.63744,46.71,123.53,90.6,44.31,140.36,71.38,32.4,31.56,152.28,54.74146,36.9,305.91,9.4,16.19,20.46,32.9,9.2,6.03,15.34653,4.06,7.04,65.59,29.05,32.7,47.45,5.41,22.79,31.89,6.85,385.47,41.99,7.05,243.99,15.04,78.54,37.48,28,13.44,38.75,111.56,86.01,75.23,39.9,32.4,9.29,35.86,44.14,45.25,31,25.38967,21.74,54.75,61.67,23.88,56.9,25.88,18.5,178.87,14.12,9,24.09,17.2,36.58,0.464,58.95,44.55,23.66,91.31,97.99,17.3,37.25,33.76,15.39604,1
10/11/2013,10/3/2014,94.74,44.36,42.59,16.78,175.66,39.24,15.15739,47.24,123,91.1,44.44,143.18,73.22,32.01,32.47,156.91,55.14146,38.16,303.9,9.4,16,20.21,32.9,9.2,6.23,15.39604,3.83,6.94,66.55,29.65,32.7,46.99,5.4,22.48,34.9,6.85,372.09,41.99,7,240.68,15.26,79.02,37.39,29,12.52,39.11,111.51,84.19,75.57,39.5,31.74,9.6,35.55,43.99,45.5,30.96,26.46799,21.23,54.74,62.62,24.36,61.33,25.53,18.3,183.59,14.52,9,25.2,17.2,35.98,0.475,61.22,43.76,24.81,92.71,109.5,17.3,36.18,33.02,16.09901,1
10/18/2013,10/10/2014,89.46,42.66,38.71,16.29,166.89,38.79,14.01947,43.99,120.04,88.97,43.65,141.55,71.08,31.39,33.3,154.63,51.99024,37.19,299.95,9.4,16,20.41,29,9.2,6.42,16.09901,3.51,7.01,65.95,28.05,32.7,46.9,5.25,21.51,33.08,6.85,368.76,41.99,6.95,247,15.35,75.35,37.69,27.26,12.32,37.3,108.71,83.41,74.97,39,33,8.99,35.19,45.57,45.5,30.59,26.39937,20.99,54.75,62.56,23.52,60.96,25.55,18,175.79,14.69,9,24.12,17.2,33.78,0.44,55.52,42.6,24.79,92.12,109.45,17.4,35.5,33.01,15.29703,1
10/25/2013,10/17/2014,92.32,41.15,39.09,16.29,166.42,39.45,14.01058,42.61,119.77,93.44,44.12,144.57,70.87,31.99,33,156.01,51.36585,37.14,287.76,9.4,16.2,20.47,30.3,8.9,6.17,15.29703,3.47,6.85,64.87,27.9,32.7,46.9,5.25,21.1,32.7,6.85,376.27,41.99,6.5,243,14.9,75.65,37.46,28.91,12.49,38.41,103.13,82,78.45,39,32.49,9.29,35.5,43.01,45.5,29.58,25.96804,20.32,54.1,61.69,22.05,60.63,25.29,18.02,181.57,14.88,9,22.31,17.2,34.05,0.411,54.69,41.73,24.61,89.58,112,17.5,36.2,32.53,15.69307,1
11/1/2013,10/24/2014,90.16,40.89,40.17,16.02,174.41,40.28,14.56176,42.06,124.35,95.31,44.68,150.56,72.82,29.71,32.49,153.05,54.4,37.64,292.43,9.37,16.15,21.41,31.5,8.9,6.35,15.69307,3.67,6.89,66.98,27.85,32.7,46.9,5.25,20.66,34.32,7,403.01,42.99,7.03,246,15.2,78.43,36.47,28.79,13.28,40.28,102.9,85.72,77,40.1,33.4,9.29,35.1,43.35,46,29,27.44829,21.31,54,60.41,23.35,64.22,25.35,18.02,181.95,14.77,9,25.72,18,35.43,0.4,58.2,43.86,25.68,89.41,114,17.5,35.99,30.04,15.19802,1
11/8/2013,10/31/2014,86.72,42.91,42.06,16.43,180.02,39.39,14.74845,47.37,129.52,91.62,46.27,148.29,72.96,31.17,33.99,157.99,53.74634,37.9,302.22,9.37,16.36,20.94,32,8.85,6.2,15.19802,3.57,7.04,68.5,28.27,32.7,46.33,5.5,21.16,32.98,7,499.84,42.99,6.95,243,15.75,76.94,34.99,29.99,14,40.44,109.71,86.39,77.88,40.5,33.79,9.29,34.32,42.58,46,29.41,28.91873,21,56.9,61.69,23.96,67.09,26.69,18.49,184.99,14.8,9,26.01,18,35.88,0.418,59.59,44.01,25.64,97.32,114,17.4,35.15,31.13,15.34653,1
11/15/2013,11/7/2014,87.44,40.42,42.9,16.32,184.1,38.88,14.76623,46.22,131.39,94.9,46.48,150.7,71.6,32.04,32.43,158.48,52.26341,36.47,285.62,9.37,16.15,21.02,32,8.85,6.45,15.34653,3.64,7.02,65.5,29.25,32.7,45.71,5.6,21.14,33,7,585.04,42.99,6.7,243,15.8,77.04,34.95,30.2,14.01,38.95,107.11,84.29,75.59,40.5,33.99,8.99,36.75,43.06,46,29.4,27.84041,21.34,56.9,60.94,22.58,65.71,25.95,18.5,182.87,14.9,9,24.86,18,32.08,0.397,52.55,43.99,24.99,95.04,114,17.4,34.7,30.84,15.0495,1
11/22/2013,11/14/2014,87.46,39.5,41.31,15.74,177.99,38.01,14.87291,46.15,128.37,93.96,45.9,146.01,72.03,31.18,29.28,155.45,48.97561,34.64,283.12,9.37,16.2,20.67,32,8.85,6.3,15.0495,3.36,6.97,66.53,28.84,32.7,46.1,5.5,20.07,33,7,553.98,42.99,6.52,230.26,15.9,75.46,34.92,29.31,12.6,38.57,105.19,75.05,74.84,40.5,33.65,9.28,35.64,42.01,46,29.32,29.154,21.16,57.7,59.78,22.29,64.71,25.08,18.5,170.54,14.54,9,23.8,17.5,31.43,0.386,51.5,42.21,24.23,96.88,114,17.4,35,30.25,15.39604,1
11/29/2013,11/21/2014,87.65,39.49,42.45,16.45,181.08,39.42,15.28185,45.54,133.6,95.44,46.28,151.04,73.75,32.3,31.11,157.5,50.51707,32.13,299.91,9.37,16.4,21.48,31,9.4,6.46,15.39604,3.74,7.02,66.43,28.27,33,46,5.65,19.94,32.9,7,584.79,42.99,6.35,235,15.95,76.36,34.83,29.76,12.63,37.9,106.35,81,74.01,40.5,33.5,9.26,36.07,45.3,46,29.59,28.27174,21.2,57.7,56.63,23.3,66.85,25.01,18.5,173.69,14.43,9,22.76,17.5,32.1,0.422,52.09,41.2,24.23,100.97,114,17.4,35,30.13,15.55446,1
12/6/2013,11/28/2014,89.42,36.99,43,16.4,185.42,39.11,15.35297,45.79,132.76,94.87,45.56,153.32,71.8,31.49,30.18,151.18,49.47317,31.92,304.07,9.37,16.3,21.48,31.49,9.5,6.36,15.55446,3.82,6.86,65,28.67,33,46,5.6,21.21,31.93,7,587.18,42.99,6.3,235,15.86,78.21,35,29.69,12.85,37.53,104.29,78.8,72.05,40.5,32.5,9.26,35.98,45.52,46,29.46,28.36977,21.02,57.71,56.96,23.54,63.55,25.64,18.5,172.1,14.16,9,23.49,18,31.44,0.404,51.14,40.82,24.63,101.29,114,17.4,35.5,29.75,15.24752,1
12/13/2013,12/5/2014,87.22,35.77,41.79,16.12,182.25,37.72,14.68622,43.55,128.5,93.1,44.47,151.4,67.89,30.97,27.25,151.01,47.2878,29.69,278.82,9.37,16.06,21.11,31.49,9.3,6.45,15.24752,3.77,6.93,64.17,26.2,33,45.75,5.6,19.77,31.78,7,575.09,43.98,6.05,235,15.95,74.77,34.69,28.27,12.19,34.55,102.66,78.01,73.6,40.5,31.76,9,35.47,43.28,46,28.3,27.93844,20.97,59.9,57.28,21.87,65.92,24.19,18.5,167.5,13.15,9,23.51,18,31.21,0.394,47.75,39.8,24,104.73,114,17.4,34.62,29.93,15.32673,1
12/20/2013,12/12/2014,86.47,32.27,40.92,15.94,185.07,36.26,13.93057,40.12,123.66,92.16,43.85,149.65,64.67,28.05,24.88,142.49,42.37073,26.05,265.53,9.37,16,19.69,29,9.4,5.97,15.32673,3.35,6.57,62.65,24.18,33,45.75,5.6,18.87,30.39,7.3,561.73,43.98,5.68,235,15.26,74.17,34.69,27.92,11.98,34.11,97,78.19,71.2,40.5,30.34,9,33.92,42.48,46,27.4,28.01686,20.9,58.5,56.3,21.74,64.9,25.52,18,164.73,12.9,9,23.73,18,29.43,0.376,44.53,37.01,24.11,98.8,114,17.4,34.5,29.01,15.15842,1
12/27/2013,12/19/2014,92.41,33.94,40.63,15.79,187.68,39.76,13.93946,42.94,129.91,91.41,43.02,152.23,69.09,30.55,26.04,146.47,44.06829,27.64,264.22,9.3,16.12,19.7,30,9.55,6.3,15.15842,3.51,6.2,63.53,25.82,33,44.8,5.6,18.18,29.9,7.3,544.09,43.98,5.9,232,14.95,71.24,35.4,28.68,11.91,37.46,99.94,82.08,74.51,40.5,32.5,9,34.25,41.34,46,27.57,27.19341,20.68,57.7,56.98,21.2,68.7,24.75,19,167.81,13.54,9,24.61,17.8,30.2,0.39,46.31,38.11,25.1,97.72,110.5,17.4,34.92,29.93,15.0396,1
1/3/2014,12/26/2014,93.54,34.45,40.97,16.4,197.18,40.8,13.39717,41.76,129.7,94.76,41.9,153.88,71.28,31.26,27.98,147.48,43.95122,27.04,283.99,9.3,15.91,19.63,30,9.94,6.37,15.0396,3.4,6.32,62.12,26.81,33.5,45.5,5.6,17.24,29.94,7.3,577.8,43.98,5.7,234,15.1,74.53,37.99,28.71,12.18,37.57,100.99,80.35,74.55,41.6,32.97,8.86,35.42,42.68,47,28.44,26.95814,20.7,58.75,56.87,20.9,68.02,24.11,19,170.98,13.35,9,26.01,17.8,29.92,0.398,50.49,41.33,24.99,100.22,98,17.4,34.69,31.19,15.42574,1
1/10/2014,1/2/2015,91.62,32.03,39.9,16.2,191.42,39.77,13.05047,41.18,126.82,91.24,42.18,152.71,67.56,30.74,26.19,144.01,41.77561,25.81,272.03,9.3,16.36,19.39,30,9.95,6.48,15.42574,3.3,6.08,60.05,25.35,33.5,45.67,5.95,17.66,29.85,7.3,533.06,43.98,5.4,235,14.6,69.9,38.1,28.57,11.67,37.15,97.91,78.83,71.82,41.6,32.95,9,34.08,41.89,47,29,27.20321,21,58.74,54.05,21.48,65.61,24.57,19,172.06,13.2,9,26.13,17.8,29.26,0.387,47.79,38.03,25.77,99.94,96.25,17.4,34.99,30.76,15.13861,1
1/17/2014,1/9/2015,91.74,31.97,41.06,16.63,189.92,40.22,13.33494,41.23,127.16,93.86,42.33,154.39,71.11,30.87,24.82,145.91,42.99512,26.79,293.17,9.3,16.04,20.4,29,9.95,6.47,15.13861,3.3,6.02,60.24,26.07,33.5,44.4,5.95,17.71,29.77,7.3,518.43,43.98,5.5,232.82,14.66,70.58,38.1,28.09,11.37,39.37,97.97,78,74.77,41.6,32.9,9.24,33.69,40.4,47,28.32,27.18361,20.79,56,56.6,20.64,67.54,24.14,19,172.02,13.21,9,25.5,17.8,28.57,0.38,46.34,38.8,25.31,98.18,99.5,17.4,34.82,29.91,14.93069,1
1/24/2014,1/16/2015,89.4,29.91,39.13,16.59,193.18,39.16,12.17925,41.33,125.3,97.18,40.04,154.96,63.9,31.47,21.51,142.75,42.50732,30.51,295.66,9.2,16.22,20.74,28.25,9.95,6.42,14.93069,3.14,6.03,59.41,24.82,33.5,44.99,5.95,17.67,28.6,7.3,544.48,43.98,5.51,228,14.66,66.39,36.99,27.89,10.38,38.15,95.93,77.88,73.95,41.66,32.84,9.51,35.39,39.47,47,28.1,27.1444,20.74,56.15,57.12,20.88,68.33,23.89,19,171.44,12.99,9,24.5,17.8,28.32,0.373,43.7,36.06,25.72,93.97,95,17.4,34.5,29.41,15.0198,1
1/31/2014,1/23/2015,89.5,29.88,41.1,17.25,196.61,40.41,12.42817,41.64,128.41,99.83,40.38,165.75,63.97,30.48,25.01,151.18,43.55122,30.6,306.19,9.25,16.25,21.38,28.25,9.95,6.44,15.0198,3.15,6.08,62.11,25.65,33.5,44.99,5.95,17.99,28.53,7.3,567.84,43.98,5.86,227.5,14.3,67.25,38,28.35,10.02,39.98,101.27,80.52,78.35,41.66,32.7,9.5,35.77,38.5,47,27.17,27.23262,20.69,56.16,56.99,21.42,67.96,23.79,18.5,180.82,12.96,9,25.1,17.8,31.44,0.37,43.36,36,25.99,98.69,107.12,17.4,34.79,30.04,15.0297,1
2/7/2014,1/30/2015,88.6,27.47,40.12,16.03,195.98,38.14,11.83254,41.54,125.19,99.1,39.59,162.36,61.38,29.1,23.74,153.57,40.54634,28.46,295.88,9.25,16.05,22.35,31.5,9.95,6.46,15.0297,3.41,5.94,61.15,24.8,33.5,45.5,5.95,17.99,28,7.29,564.28,43.98,5.88,228.17,14.8,65.57,38,28.32,9.26,38.65,100.57,76.07,77.55,40,32.49,9.5,34.45,37.82,47,25.43,26.8111,20.69,56.06,54.73,19.64,68.75,22.68,19,168.72,12.87,9,27.4,17.8,31.74,0.353,42.09,34.94,25.9,97.56,107.11,17.4,34.24,28.95,14.94059,1
2/14/2014,2/6/2015,92.3,29.12,41.67,16.18,199.76,39.33,13.06825,43.3,129.43,101.41,45.15,173.22,62.93,30.42,23.9,155.98,43.06341,29.93,303.55,9.25,16.16,22.63,31.5,9.95,6.5,14.94059,3.6,6.01,63.19,25.42,33.5,45.5,5.6,17.16,27,7.29,541.08,43.99,5.5,222,14.9,66.05,38.99,28.64,8.97,40.22,102.05,79.58,78.4,40,31.93,9.9,35.27,37.57,47,25.12,27.79139,20.66,57,54.84,19.29,71.26,22.05,19,177.75,12.5,9,28.8,18.1,33.39,0.343,42.75,35.81,25.75,98.02,107.11,17.4,33.5,32.18,15.0099,1
2/21/2014,2/13/2015,92.61,28.22,41.72,16.37,197.16,40.62,13.05047,43.08,131.83,99.27,45.23,168.35,63.49,30.6,22.03,161.14,41.9122,29.58,302.96,9.25,15.96,22.97,31.5,9.95,6.49,15.0099,3.65,6.03,63.97,26.3,33.5,45.75,5.51,17.47,27,7.5,537.22,43.99,5.47,222,14.9,64.8,39.9,29.23,9.6,39.69,102.29,79.99,77.2,40,31.99,9.6,35.7,37.74,49,25.1,28.41878,20.7,56.2,56.38,18.91,72.58,24.5,19,175.37,12.45,9,28.93,18,32.71,0.32,40.99,35.5,25.85,103.57,107.11,17.4,32.87,32.97,14.77228,1
