Fecha,BMV: AMX L,BMV: CEMEX CPO,BMV: FEMSA UBD,BMV: GAP B,BMV: GRUMA B,BMV:AUTLAN B,BMV:GFNORTE O,BMV:GISSA A,BMV:HERDEZ *,BMV:VITRO A,Z: CETES,BMV: NAFTRAC
11/27/2015,-0.027989,0.015519,0.001700,-0.033010,-0.022619,0.007748,-0.044563,0.000000,-0.024060,-0.026242,0.000067,-0.019077
12/4/2015,-0.042370,-0.041263,-0.040600,-0.047178,-0.019827,-0.052048,-0.006035,-0.000625,-0.064836,-0.038296,0.000074,0.000000
12/11/2015,-0.044245,-0.100136,-0.003353,0.019497,-0.063651,-0.041499,-0.006974,0.000938,0.065283,0.029005,0.000075,-0.049525
12/18/2015,0.007905,-0.004445,0.010277,0.059816,0.052018,-0.030734,0.075840,0.000000,0.005345,-0.017658,0.000076,0.023317
12/25/2015,-0.019078,0.079187,0.025393,-0.010998,-0.005639,0.004982,-0.025970,0.001561,0.020882,0.020377,0.000070,0.000000
1/1/2016,-0.027667,-0.030291,-0.011626,-0.039967,0.005142,-0.017545,0.019883,-0.002499,-0.026451,0.039922,0.000070,0.000000
1/8/2016,-0.104261,-0.193626,-0.057424,-0.056203,0.018930,-0.026907,-0.066822,-0.063601,-0.002012,-0.005794,0.000070,-0.064171
1/15/2016,0.040382,0.019121,0.026894,0.012239,0.012063,-0.109699,-0.039369,-0.033902,-0.028836,-0.025054,0.000073,0.016646
1/22/2016,0.051425,0.016282,0.030530,-0.008836,0.009777,-0.116696,-0.005282,0.063137,-0.021421,0.003454,0.000072,0.017351
1/29/2016,0.066260,0.018462,0.061079,0.054706,0.087369,0.022545,0.107676,-0.045703,0.019807,0.015018,0.000074,0.047322
2/5/2016,0.017823,0.120489,-0.038688,-0.021699,-0.001347,0.011085,-0.056742,0.048935,-0.012071,0.018322,0.000075,-0.008716
2/12/2016,-0.077422,-0.088093,0.013819,0.009746,0.003383,-0.073503,-0.044248,-0.049274,-0.010329,-0.016625,0.000074,-0.018047
2/19/2016,-0.010008,0.089174,0.050496,-0.013982,0.034866,0.026758,0.068447,0.016807,-0.040448,0.069307,0.000086,0.022149
2/26/2016,0.024836,0.067840,-0.034279,-0.018219,0.008973,-0.033560,-0.020069,-0.016807,-0.051940,0.006482,0.000097,0.002536
3/4/2016,0.069483,0.060685,-0.006184,-0.034266,-0.012874,0.103652,0.056515,0.047660,-0.049334,0.018682,0.000092,0.032881
3/11/2016,0.026347,0.022536,-0.033580,0.036733,-0.092371,0.144433,-0.003691,0.000000,0.019653,-0.008433,0.000092,-0.002226
